"Prov.State","Country","Lat","Long","Date","Confirmed","Deaths","Recovered"
"","Iraq",33,44,2020-03-27 08:00:00,458,40,122
"","Iraq",33,44,2020-03-28 08:00:00,506,42,131
"","Iraq",33,44,2020-03-29 08:00:00,547,42,143
"","Iraq",33,44,2020-03-30 08:00:00,630,46,152
"","Iraq",33,44,2020-03-31 08:00:00,694,50,170
"","Iraq",33,44,2020-04-01 08:00:00,728,52,182
"","Iraq",33,44,2020-04-02 08:00:00,772,54,202
"","Iraq",33,44,2020-04-03 08:00:00,820,54,226
"","Iraq",33,44,2020-04-04 08:00:00,878,56,259
"","Iraq",33,44,2020-04-05 08:00:00,961,61,279
"","Iraq",33,44,2020-04-06 08:00:00,1031,64,344
"","Iraq",33,44,2020-04-07 08:00:00,1122,65,373
"","Iraq",33,44,2020-04-08 08:00:00,1202,69,452
"","Iraq",33,44,2020-04-09 08:00:00,1232,69,496
"","Iraq",33,44,2020-04-10 08:00:00,1279,70,550
"","Iraq",33,44,2020-04-11 08:00:00,1318,72,601
"","Iraq",33,44,2020-04-12 08:00:00,1352,76,640
"","Iraq",33,44,2020-04-13 08:00:00,1378,78,717
"","Iraq",33,44,2020-04-14 08:00:00,1400,78,766
"","Iraq",33,44,2020-04-15 08:00:00,1415,79,812
"","Iraq",33,44,2020-04-16 08:00:00,1434,80,856
"","Iraq",33,44,2020-04-17 08:00:00,1482,81,906
"","Iraq",33,44,2020-04-18 08:00:00,1513,82,953
"","Iraq",33,44,2020-04-19 08:00:00,1539,82,1009
"","Iraq",33,44,2020-04-20 08:00:00,1574,82,1043
"","Iraq",33,44,2020-04-21 08:00:00,1602,83,1096
"","Iraq",33,44,2020-04-22 08:00:00,1631,83,1146
"","Iraq",33,44,2020-04-23 08:00:00,1677,83,1171
"","Iraq",33,44,2020-04-24 08:00:00,1708,86,1204
"","Iraq",33,44,2020-04-25 08:00:00,1763,86,1224
"","Iraq",33,44,2020-04-26 08:00:00,1820,87,1263
"","Ireland",53.1424,-7.6921,2020-01-22 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-01-23 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-01-24 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-01-25 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-01-26 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-01-27 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-01-28 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-01-29 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-01-30 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-01-31 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-01 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-02 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-03 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-04 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-05 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-06 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-07 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-08 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-09 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-10 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-11 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-12 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-13 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-14 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-15 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-16 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-17 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-18 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-19 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-20 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-21 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-22 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-23 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-24 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-25 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-26 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-27 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-28 07:00:00,0,0,0
"","Ireland",53.1424,-7.6921,2020-02-29 07:00:00,1,0,0
"","Ireland",53.1424,-7.6921,2020-03-01 07:00:00,1,0,0
"","Ireland",53.1424,-7.6921,2020-03-02 07:00:00,1,0,0
"","Ireland",53.1424,-7.6921,2020-03-03 07:00:00,2,0,0
"","Ireland",53.1424,-7.6921,2020-03-04 07:00:00,6,0,0
"","Ireland",53.1424,-7.6921,2020-03-05 07:00:00,6,0,0
"","Ireland",53.1424,-7.6921,2020-03-06 07:00:00,18,0,0
"","Ireland",53.1424,-7.6921,2020-03-07 07:00:00,18,0,0
"","Ireland",53.1424,-7.6921,2020-03-08 08:00:00,19,0,0
"","Ireland",53.1424,-7.6921,2020-03-09 08:00:00,21,0,0
"","Ireland",53.1424,-7.6921,2020-03-10 08:00:00,34,0,0
"","Ireland",53.1424,-7.6921,2020-03-11 08:00:00,43,1,0
"","Ireland",53.1424,-7.6921,2020-03-12 08:00:00,43,1,0
"","Ireland",53.1424,-7.6921,2020-03-13 08:00:00,90,1,0
"","Ireland",53.1424,-7.6921,2020-03-14 08:00:00,129,2,0
"","Ireland",53.1424,-7.6921,2020-03-15 08:00:00,129,2,0
"","Ireland",53.1424,-7.6921,2020-03-16 08:00:00,169,2,0
"","Ireland",53.1424,-7.6921,2020-03-17 08:00:00,223,2,5
"","Ireland",53.1424,-7.6921,2020-03-18 08:00:00,292,2,5
"","Ireland",53.1424,-7.6921,2020-03-19 08:00:00,557,3,5
"","Ireland",53.1424,-7.6921,2020-03-20 08:00:00,683,3,5
"","Ireland",53.1424,-7.6921,2020-03-21 08:00:00,785,3,5
"","Ireland",53.1424,-7.6921,2020-03-22 08:00:00,906,4,5
"","Ireland",53.1424,-7.6921,2020-03-23 08:00:00,1125,6,5
"","Ireland",53.1424,-7.6921,2020-03-24 08:00:00,1329,7,5
"","Ireland",53.1424,-7.6921,2020-03-25 08:00:00,1564,9,5
"","Ireland",53.1424,-7.6921,2020-03-26 08:00:00,1819,19,5
"","Ireland",53.1424,-7.6921,2020-03-27 08:00:00,2121,22,5
"","Ireland",53.1424,-7.6921,2020-03-28 08:00:00,2415,36,5
"","Ireland",53.1424,-7.6921,2020-03-29 08:00:00,2615,46,5
"","Ireland",53.1424,-7.6921,2020-03-30 08:00:00,2910,54,5
"","Ireland",53.1424,-7.6921,2020-03-31 08:00:00,3235,71,5
"","Ireland",53.1424,-7.6921,2020-04-01 08:00:00,3447,85,5
"","Ireland",53.1424,-7.6921,2020-04-02 08:00:00,3849,98,5
"","Ireland",53.1424,-7.6921,2020-04-03 08:00:00,4273,120,5
"","Ireland",53.1424,-7.6921,2020-04-04 08:00:00,4604,137,25
"","Ireland",53.1424,-7.6921,2020-04-05 08:00:00,4994,158,25
"","Ireland",53.1424,-7.6921,2020-04-06 08:00:00,5364,174,25
"","Ireland",53.1424,-7.6921,2020-04-07 08:00:00,5709,210,25
"","Ireland",53.1424,-7.6921,2020-04-08 08:00:00,6074,235,25
"","Ireland",53.1424,-7.6921,2020-04-09 08:00:00,6574,263,25
"","Ireland",53.1424,-7.6921,2020-04-10 08:00:00,8089,287,25
"","Ireland",53.1424,-7.6921,2020-04-11 08:00:00,8928,320,25
"","Ireland",53.1424,-7.6921,2020-04-12 08:00:00,9655,334,25
"","Ireland",53.1424,-7.6921,2020-04-13 08:00:00,10647,365,25
"","Ireland",53.1424,-7.6921,2020-04-14 08:00:00,11479,406,25
"","Ireland",53.1424,-7.6921,2020-04-15 08:00:00,12547,444,77
"","Ireland",53.1424,-7.6921,2020-04-16 08:00:00,13271,486,77
"","Ireland",53.1424,-7.6921,2020-04-17 08:00:00,13980,530,77
"","Ireland",53.1424,-7.6921,2020-04-18 08:00:00,14758,571,77
"","Ireland",53.1424,-7.6921,2020-04-19 08:00:00,15251,610,77
"","Ireland",53.1424,-7.6921,2020-04-20 08:00:00,15652,687,77
"","Ireland",53.1424,-7.6921,2020-04-21 08:00:00,16040,730,9233
"","Ireland",53.1424,-7.6921,2020-04-22 08:00:00,16671,769,9233
"","Ireland",53.1424,-7.6921,2020-04-23 08:00:00,17607,794,9233
"","Ireland",53.1424,-7.6921,2020-04-24 08:00:00,18184,1014,9233
"","Ireland",53.1424,-7.6921,2020-04-25 08:00:00,18561,1063,9233
"","Ireland",53.1424,-7.6921,2020-04-26 08:00:00,19262,1087,9233
"","Israel",31,35,2020-01-22 07:00:00,0,0,0
"","Israel",31,35,2020-01-23 07:00:00,0,0,0
"","Israel",31,35,2020-01-24 07:00:00,0,0,0
"","Israel",31,35,2020-01-25 07:00:00,0,0,0
"","Israel",31,35,2020-01-26 07:00:00,0,0,0
"","Israel",31,35,2020-01-27 07:00:00,0,0,0
"","Israel",31,35,2020-01-28 07:00:00,0,0,0
"","Israel",31,35,2020-01-29 07:00:00,0,0,0
"","Israel",31,35,2020-01-30 07:00:00,0,0,0
"","Israel",31,35,2020-01-31 07:00:00,0,0,0
"","Israel",31,35,2020-02-01 07:00:00,0,0,0
"","Israel",31,35,2020-02-02 07:00:00,0,0,0
"","Israel",31,35,2020-02-03 07:00:00,0,0,0
"","Israel",31,35,2020-02-04 07:00:00,0,0,0
"","Israel",31,35,2020-02-05 07:00:00,0,0,0
"","Israel",31,35,2020-02-06 07:00:00,0,0,0
"","Israel",31,35,2020-02-07 07:00:00,0,0,0
"","Israel",31,35,2020-02-08 07:00:00,0,0,0
"","Israel",31,35,2020-02-09 07:00:00,0,0,0
"","Israel",31,35,2020-02-10 07:00:00,0,0,0
"","Israel",31,35,2020-02-11 07:00:00,0,0,0
"","Israel",31,35,2020-02-12 07:00:00,0,0,0
"","Israel",31,35,2020-02-13 07:00:00,0,0,0
"","Israel",31,35,2020-02-14 07:00:00,0,0,0
"","Israel",31,35,2020-02-15 07:00:00,0,0,0
"","Israel",31,35,2020-02-16 07:00:00,0,0,0
"","Israel",31,35,2020-02-17 07:00:00,0,0,0
"","Israel",31,35,2020-02-18 07:00:00,0,0,0
"","Israel",31,35,2020-02-19 07:00:00,0,0,0
"","Israel",31,35,2020-02-20 07:00:00,0,0,0
"","Israel",31,35,2020-02-21 07:00:00,1,0,0
"","Israel",31,35,2020-02-22 07:00:00,1,0,0
"","Israel",31,35,2020-02-23 07:00:00,1,0,0
"","Israel",31,35,2020-02-24 07:00:00,1,0,0
"","Israel",31,35,2020-02-25 07:00:00,1,0,0
"","Israel",31,35,2020-02-26 07:00:00,2,0,0
"","Israel",31,35,2020-02-27 07:00:00,3,0,1
"","Israel",31,35,2020-02-28 07:00:00,4,0,1
"","Israel",31,35,2020-02-29 07:00:00,7,0,1
"","Israel",31,35,2020-03-01 07:00:00,10,0,1
"","Israel",31,35,2020-03-02 07:00:00,10,0,1
"","Israel",31,35,2020-03-03 07:00:00,12,0,1
"","Israel",31,35,2020-03-04 07:00:00,15,0,1
"","Israel",31,35,2020-03-05 07:00:00,20,0,1
"","Israel",31,35,2020-03-06 07:00:00,37,0,2
"","Israel",31,35,2020-03-07 07:00:00,43,0,2
"","Israel",31,35,2020-03-08 08:00:00,61,0,2
"","Israel",31,35,2020-03-09 08:00:00,61,0,2
"","Israel",31,35,2020-03-10 08:00:00,75,0,4
"","Israel",31,35,2020-03-11 08:00:00,79,0,4
"","Israel",31,35,2020-03-12 08:00:00,100,0,4
"","Israel",31,35,2020-03-13 08:00:00,126,0,4
"","Israel",31,35,2020-03-14 08:00:00,155,0,4
"","Israel",31,35,2020-03-15 08:00:00,213,0,4
"","Israel",31,35,2020-03-16 08:00:00,218,0,4
"","Israel",31,35,2020-03-17 08:00:00,250,0,11
"","Israel",31,35,2020-03-18 08:00:00,304,0,11
"","Israel",31,35,2020-03-19 08:00:00,427,0,11
"","Israel",31,35,2020-03-20 08:00:00,529,0,14
"","Israel",31,35,2020-03-21 08:00:00,712,1,36
"","Israel",31,35,2020-03-22 08:00:00,883,1,37
"","Israel",31,35,2020-03-23 08:00:00,1071,1,37
"","Israel",31,35,2020-03-24 08:00:00,1238,3,53
"","Israel",31,35,2020-03-25 08:00:00,2369,5,58
"","Israel",31,35,2020-03-26 08:00:00,2693,8,68
"","Israel",31,35,2020-03-27 08:00:00,3035,12,79
"","Israel",31,35,2020-03-28 08:00:00,3619,12,89
"","Israel",31,35,2020-03-29 08:00:00,4247,15,132
"","Israel",31,35,2020-03-30 08:00:00,4695,16,161
"","Israel",31,35,2020-03-31 08:00:00,5358,20,224
"","Israel",31,35,2020-04-01 08:00:00,6092,26,241
"","Israel",31,35,2020-04-02 08:00:00,6857,36,338
"","Israel",31,35,2020-04-03 08:00:00,7428,40,403
"","Israel",31,35,2020-04-04 08:00:00,7851,44,427
"","Israel",31,35,2020-04-05 08:00:00,8430,49,477
"","Israel",31,35,2020-04-06 08:00:00,8904,57,585
"","Israel",31,35,2020-04-07 08:00:00,9248,65,770
"","Israel",31,35,2020-04-08 08:00:00,9404,73,801
"","Israel",31,35,2020-04-09 08:00:00,9968,86,1011
"","Israel",31,35,2020-04-10 08:00:00,10408,95,1183
"","Israel",31,35,2020-04-11 08:00:00,10743,101,1341
"","Israel",31,35,2020-04-12 08:00:00,11145,103,1627
"","Israel",31,35,2020-04-13 08:00:00,11586,116,1855
"","Israel",31,35,2020-04-14 08:00:00,12046,123,2195
"","Israel",31,35,2020-04-15 08:00:00,12501,130,2563
"","Israel",31,35,2020-04-16 08:00:00,12758,142,2818
"","Israel",31,35,2020-04-17 08:00:00,12982,151,3126
"","Israel",31,35,2020-04-18 08:00:00,13265,164,3456
"","Israel",31,35,2020-04-19 08:00:00,13491,172,3754
"","Israel",31,35,2020-04-20 08:00:00,13713,177,4049
"","Israel",31,35,2020-04-21 08:00:00,13942,184,4507
"","Israel",31,35,2020-04-22 08:00:00,14498,189,5215
"","Israel",31,35,2020-04-23 08:00:00,14803,192,5611
"","Israel",31,35,2020-04-24 08:00:00,15058,194,6003
"","Israel",31,35,2020-04-25 08:00:00,15298,199,6435
"","Israel",31,35,2020-04-26 08:00:00,15443,201,6731
"","Italy",43,12,2020-01-22 07:00:00,0,0,0
"","Italy",43,12,2020-01-23 07:00:00,0,0,0
"","Italy",43,12,2020-01-24 07:00:00,0,0,0
"","Italy",43,12,2020-01-25 07:00:00,0,0,0
"","Italy",43,12,2020-01-26 07:00:00,0,0,0
"","Italy",43,12,2020-01-27 07:00:00,0,0,0
"","Italy",43,12,2020-01-28 07:00:00,0,0,0
"","Italy",43,12,2020-01-29 07:00:00,0,0,0
"","Italy",43,12,2020-01-30 07:00:00,0,0,0
"","Italy",43,12,2020-01-31 07:00:00,2,0,0
"","Italy",43,12,2020-02-01 07:00:00,2,0,0
"","Italy",43,12,2020-02-02 07:00:00,2,0,0
"","Italy",43,12,2020-02-03 07:00:00,2,0,0
"","Italy",43,12,2020-02-04 07:00:00,2,0,0
"","Italy",43,12,2020-02-05 07:00:00,2,0,0
"","Italy",43,12,2020-02-06 07:00:00,2,0,0
"","Italy",43,12,2020-02-07 07:00:00,3,0,0
"","Italy",43,12,2020-02-08 07:00:00,3,0,0
"","Italy",43,12,2020-02-09 07:00:00,3,0,0
"","Italy",43,12,2020-02-10 07:00:00,3,0,0
"","Italy",43,12,2020-02-11 07:00:00,3,0,0
"","Italy",43,12,2020-02-12 07:00:00,3,0,0
"","Italy",43,12,2020-02-13 07:00:00,3,0,0
"","Italy",43,12,2020-02-14 07:00:00,3,0,0
"","Italy",43,12,2020-02-15 07:00:00,3,0,0
"","Italy",43,12,2020-02-16 07:00:00,3,0,0
"","Italy",43,12,2020-02-17 07:00:00,3,0,0
"","Italy",43,12,2020-02-18 07:00:00,3,0,0
"","Italy",43,12,2020-02-19 07:00:00,3,0,0
"","Italy",43,12,2020-02-20 07:00:00,3,0,0
"","Italy",43,12,2020-02-21 07:00:00,20,1,0
"","Italy",43,12,2020-02-22 07:00:00,62,2,1
"","Italy",43,12,2020-02-23 07:00:00,155,3,2
"","Italy",43,12,2020-02-24 07:00:00,229,7,1
"","Italy",43,12,2020-02-25 07:00:00,322,10,1
"","Italy",43,12,2020-02-26 07:00:00,453,12,3
"","Italy",43,12,2020-02-27 07:00:00,655,17,45
"","Italy",43,12,2020-02-28 07:00:00,888,21,46
"","Italy",43,12,2020-02-29 07:00:00,1128,29,46
"","Italy",43,12,2020-03-01 07:00:00,1694,34,83
"","Italy",43,12,2020-03-02 07:00:00,2036,52,149
"","Italy",43,12,2020-03-03 07:00:00,2502,79,160
"","Italy",43,12,2020-03-04 07:00:00,3089,107,276
"","Italy",43,12,2020-03-05 07:00:00,3858,148,414
"","Italy",43,12,2020-03-06 07:00:00,4636,197,523
"","Italy",43,12,2020-03-07 07:00:00,5883,233,589
"","Italy",43,12,2020-03-08 08:00:00,7375,366,622
"","Italy",43,12,2020-03-09 08:00:00,9172,463,724
"","Italy",43,12,2020-03-10 08:00:00,10149,631,724
"","Italy",43,12,2020-03-11 08:00:00,12462,827,1045
"","Italy",43,12,2020-03-12 08:00:00,12462,827,1045
"","Italy",43,12,2020-03-13 08:00:00,17660,1266,1439
"","Italy",43,12,2020-03-14 08:00:00,21157,1441,1966
"","Italy",43,12,2020-03-15 08:00:00,24747,1809,2335
"","Italy",43,12,2020-03-16 08:00:00,27980,2158,2749
"","Italy",43,12,2020-03-17 08:00:00,31506,2503,2941
"","Italy",43,12,2020-03-18 08:00:00,35713,2978,4025
"","Italy",43,12,2020-03-19 08:00:00,41035,3405,4440
"","Italy",43,12,2020-03-20 08:00:00,47021,4032,4440
"","Italy",43,12,2020-03-21 08:00:00,53578,4825,6072
"","Italy",43,12,2020-03-22 08:00:00,59138,5476,7024
"","Italy",43,12,2020-03-23 08:00:00,63927,6077,7024
"","Italy",43,12,2020-03-24 08:00:00,69176,6820,8326
"","Italy",43,12,2020-03-25 08:00:00,74386,7503,9362
"","Italy",43,12,2020-03-26 08:00:00,80589,8215,10361
"","Italy",43,12,2020-03-27 08:00:00,86498,9134,10950
"","Italy",43,12,2020-03-28 08:00:00,92472,10023,12384
"","Italy",43,12,2020-03-29 08:00:00,97689,10779,13030
"","Italy",43,12,2020-03-30 08:00:00,101739,11591,14620
"","Italy",43,12,2020-03-31 08:00:00,105792,12428,15729
"","Italy",43,12,2020-04-01 08:00:00,110574,13155,16847
"","Italy",43,12,2020-04-02 08:00:00,115242,13915,18278
"","Italy",43,12,2020-04-03 08:00:00,119827,14681,19758
"","Italy",43,12,2020-04-04 08:00:00,124632,15362,20996
"","Italy",43,12,2020-04-05 08:00:00,128948,15887,21815
"","Italy",43,12,2020-04-06 08:00:00,132547,16523,22837
"","Italy",43,12,2020-04-07 08:00:00,135586,17127,24392
"","Italy",43,12,2020-04-08 08:00:00,139422,17669,26491
"","Italy",43,12,2020-04-09 08:00:00,143626,18279,28470
"","Italy",43,12,2020-04-10 08:00:00,147577,18849,30455
"","Italy",43,12,2020-04-11 08:00:00,152271,19468,32534
"","Italy",43,12,2020-04-12 08:00:00,156363,19899,34211
"","Italy",43,12,2020-04-13 08:00:00,159516,20465,35435
"","Italy",43,12,2020-04-14 08:00:00,162488,21067,37130
"","Italy",43,12,2020-04-15 08:00:00,165155,21645,38092
"","Italy",43,12,2020-04-16 08:00:00,168941,22170,40164
"","Italy",43,12,2020-04-17 08:00:00,172434,22745,42727
"","Italy",43,12,2020-04-18 08:00:00,175925,23227,44927
"","Italy",43,12,2020-04-19 08:00:00,178972,23660,47055
"","Italy",43,12,2020-04-20 08:00:00,181228,24114,48877
"","Italy",43,12,2020-04-21 08:00:00,183957,24648,51600
"","Italy",43,12,2020-04-22 08:00:00,187327,25085,54543
"","Italy",43,12,2020-04-23 08:00:00,189973,25549,57576
"","Italy",43,12,2020-04-24 08:00:00,192994,25969,60498
"","Italy",43,12,2020-04-25 08:00:00,195351,26384,63120
"","Italy",43,12,2020-04-26 08:00:00,197675,26644,64928
"","Jamaica",18.1096,-77.2975,2020-01-22 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-01-23 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-01-24 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-01-25 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-01-26 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-01-27 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-01-28 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-01-29 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-01-30 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-01-31 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-01 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-02 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-03 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-04 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-05 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-06 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-07 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-08 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-09 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-10 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-11 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-12 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-13 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-14 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-15 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-16 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-17 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-18 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-19 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-20 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-21 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-22 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-23 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-24 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-25 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-26 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-27 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-28 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-02-29 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-03-01 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-03-02 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-03-03 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-03-04 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-03-05 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-03-06 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-03-07 07:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-03-08 08:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-03-09 08:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-03-10 08:00:00,0,0,0
"","Jamaica",18.1096,-77.2975,2020-03-11 08:00:00,1,0,0
"","Jamaica",18.1096,-77.2975,2020-03-12 08:00:00,2,0,0
"","Jamaica",18.1096,-77.2975,2020-03-13 08:00:00,8,0,0
"","Jamaica",18.1096,-77.2975,2020-03-14 08:00:00,8,0,0
"","Jamaica",18.1096,-77.2975,2020-03-15 08:00:00,10,0,0
"","Jamaica",18.1096,-77.2975,2020-03-16 08:00:00,10,0,2
"","Jamaica",18.1096,-77.2975,2020-03-17 08:00:00,12,0,2
"","Jamaica",18.1096,-77.2975,2020-03-18 08:00:00,13,0,2
"","Jamaica",18.1096,-77.2975,2020-03-19 08:00:00,15,1,2
"","Jamaica",18.1096,-77.2975,2020-03-20 08:00:00,16,1,2
"","Jamaica",18.1096,-77.2975,2020-03-21 08:00:00,16,1,2
"","Jamaica",18.1096,-77.2975,2020-03-22 08:00:00,19,1,2
"","Jamaica",18.1096,-77.2975,2020-03-23 08:00:00,19,1,2
"","Jamaica",18.1096,-77.2975,2020-03-24 08:00:00,21,1,2
"","Jamaica",18.1096,-77.2975,2020-03-25 08:00:00,26,1,2
"","Jamaica",18.1096,-77.2975,2020-03-26 08:00:00,26,1,2
"","Jamaica",18.1096,-77.2975,2020-03-27 08:00:00,26,1,2
"","Jamaica",18.1096,-77.2975,2020-03-28 08:00:00,30,1,2
"","Jamaica",18.1096,-77.2975,2020-03-29 08:00:00,32,1,2
"","Jamaica",18.1096,-77.2975,2020-03-30 08:00:00,36,1,2
"","Jamaica",18.1096,-77.2975,2020-03-31 08:00:00,36,1,2
"","Jamaica",18.1096,-77.2975,2020-04-01 08:00:00,44,3,2
"","Jamaica",18.1096,-77.2975,2020-04-02 08:00:00,47,3,2
"","Jamaica",18.1096,-77.2975,2020-04-03 08:00:00,47,3,2
"","Jamaica",18.1096,-77.2975,2020-04-04 08:00:00,53,3,7
"","Jamaica",18.1096,-77.2975,2020-04-05 08:00:00,58,3,8
"","Jamaica",18.1096,-77.2975,2020-04-06 08:00:00,58,3,8
"","Jamaica",18.1096,-77.2975,2020-04-07 08:00:00,63,3,8
"","Jamaica",18.1096,-77.2975,2020-04-08 08:00:00,63,4,10
"","Jamaica",18.1096,-77.2975,2020-04-09 08:00:00,63,4,12
"","Jamaica",18.1096,-77.2975,2020-04-10 08:00:00,63,4,13
"","Jamaica",18.1096,-77.2975,2020-04-11 08:00:00,65,4,13
"","Jamaica",18.1096,-77.2975,2020-04-12 08:00:00,69,4,13
"","Jamaica",18.1096,-77.2975,2020-04-13 08:00:00,73,4,19
"","Jamaica",18.1096,-77.2975,2020-04-14 08:00:00,73,4,19
"","Jamaica",18.1096,-77.2975,2020-04-15 08:00:00,125,5,21
"","Jamaica",18.1096,-77.2975,2020-04-16 08:00:00,143,5,21
"","Jamaica",18.1096,-77.2975,2020-04-17 08:00:00,143,5,25
"","Jamaica",18.1096,-77.2975,2020-04-18 08:00:00,163,5,25
"","Jamaica",18.1096,-77.2975,2020-04-19 08:00:00,173,5,27
"","Jamaica",18.1096,-77.2975,2020-04-20 08:00:00,223,5,27
"","Jamaica",18.1096,-77.2975,2020-04-21 08:00:00,223,6,27
"","Jamaica",18.1096,-77.2975,2020-04-22 08:00:00,233,6,27
"","Jamaica",18.1096,-77.2975,2020-04-23 08:00:00,257,6,28
"","Jamaica",18.1096,-77.2975,2020-04-24 08:00:00,288,7,28
"","Jamaica",18.1096,-77.2975,2020-04-25 08:00:00,305,7,28
